MTU (UTC),Hour,POWER,Expected,q0,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,ZONEID,tclw,tciw,SP,r,TCC,10u,10V,2T,SSRD,STRD,TSR,TP,POWER,Day-ahead Price [EUR/MWh],+ Imbalance Price [EUR/MWh] - MBA|ES,- Imbalance Price [EUR/MWh] - MBA|ES,Total Imbalance [MWh] - MBA|ES,Direction,Penalty,Pen_up,Pen_down,Day-ahead Price [EUR/MWh]_Forecast,Pen_up_Forecast,Pen_down_Forecast,Direction_Forecast,tau
6/7/2018 19:00,19,0,3.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99E-06,3.21E-05,0.000576923,1,0.008178711,0,95697.5,68.94433594,0.13243103,1.112307549,0.380008698,281.4523926,5936044,10409814,7583405,0,0,65.96,65.96,69.55,55,0,3.59,3.59,0,64.48569489,3.804625034,2.001815796,0.249600649,0.612677383
6/7/2018 20:00,20,0,3.21E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004592896,0,95691.6875,70.28739929,0.127975464,0.44433403,0.823429108,280.4179688,5936044,11351744,7583405,0,0,65.77,54.77,65.77,-90,1,11,0,11,64.92455292,3.384937048,2.075695992,0.218604296,0.686709325
6/7/2018 21:00,21,0,1.07E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00725174,0,95691.625,75.25569153,0.245483398,-0.122026444,1.266483307,278.2421875,5935895,12272248,7583789,0,0,64.6,48.76,64.6,-260,1,15.84,0,15.84,64.33400726,0.771674752,9.811877251,0.667377114,0.863708557
6/7/2018 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014961243,0,95688.625,83.46530151,0.34576416,-0.737789154,1.007144928,277.7016602,5935895,13289539,7583789,0,0,62.8,54.36,62.8,-235,1,8.44,0,8.44,62.77611542,0.629123151,13.19981575,0.693268061,0.902752451
6/7/2018 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023010254,0,95684.4375,86.59190369,0.458023071,-0.733304977,0.454602242,278.269043,5935895,14324622,7583789,0,0,62.01,62.01,62.53,8,0,0.52,0.52,0,60.70244217,0.689385653,7.904000282,0.719817817,0.81694204
6/8/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029232025,0,95655.8125,86.87718201,0.37991333,-0.33230114,-0.259027481,278.4697266,5935895,15402826,7583789,0,0,61.55,55.51,61.55,38,1,6.04,0,6.04,60.50143814,1.024742126,2.198765993,0.205791384,0.892250564
6/8/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035125732,0,95628.25,86.23895264,0.449951172,0.200325966,-0.560891151,278.6950684,5935895,16450429,7583789,0,0,60,60,60,155,1,0,0,0,60.27213669,0.698148966,7.247844696,0.679991841,0.83009386
6/8/2018 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033557892,0,95615.4375,86.65646362,0.459289551,0.355010986,-0.676859856,278.9633789,5935895,17495664,7583789,0,0,58.12,58.12,58.95,247,0,0.83,0.83,0,58.38125992,0.627265036,2.34836936,0.7604931,0.541087765
6/8/2018 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.027767181,0,95590.625,87.79450989,0.449554443,0.410378456,-0.751496315,278.9216309,5935895,18529856,7583789,0,0,58.31,58.31,59.67,306,0,1.36,1.36,0,56.76416016,1.144795179,2.47602129,0.250108629,0.866395809
6/8/2018 4:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018676758,0,95566.1875,88.59509277,0.441802979,0.696263313,-0.502139092,278.7011719,5935895,19489952,7583789,0,0,60.09,60.09,61.06,213,0,0.97,0.97,0,58.40643692,1.385526419,2.130801916,0.271166623,0.805201977
6/8/2018 5:00,5,0,1.92E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010902405,0,95550.875,90.30711365,0.299682617,0.271225929,-0.386378288,278.4282227,5935895,20457664,7583789,0,0,61.6,61.6,62.82,29,0,1.22,1.22,0,61.02023315,1.106201172,2.090860605,0.265097141,0.839738809
6/8/2018 6:00,6,0,7.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,4.27E-05,9.62E-05,1,0.008529663,0,95563.6875,92.0039978,0.267883301,-0.210287094,-0.116392136,277.9445801,5935895,21459328,7583789,0,0,63.06,63.06,65.63,216,0,2.57,2.57,0,62.25722504,1.268920898,1.975364327,0.253313839,0.821068247
6/8/2018 7:00,7,6.41E-05,0.003306089,3.21E-05,6.41E-05,6.41E-05,6.41E-05,8.55E-05,0.000104058,0.000128204,0.000128204,0.000155875,0.000192308,0.000378525,0.001217947,0.001647115,0.002339743,0.002467949,0.004539316,0.005204487,0.007020726,0.008239744,0.012894872,1,0.007162094,0,95586.625,93.43353271,0.32119751,-0.256755829,-0.078486443,277.5891113,5935895,22429856,7583789,0,6.41E-05,64.6,64.6,65.67,273,0,1.07,1.07,0,63.50893784,2.372429609,1.828178525,0.24458766,0.704140977
6/8/2018 8:00,8,0.017435897,0.021336864,0.002564103,0.008323931,0.010256411,0.012236752,0.013331731,0.014567414,0.015207051,0.016169231,0.017517308,0.018824573,0.019420513,0.020042735,0.020626923,0.022201923,0.024358974,0.027461539,0.030343269,0.03373547,0.035639957,0.045961538,1,0.006572723,0,95622.6875,94.3664093,0.614593506,-0.122895241,0.113020897,277.3308105,6046915,23373904,7757856,0,0.017435897,64.67,65.68,64.67,80,1,0,0,-1.01,64.8792572,1.197068214,1.787480235,0.237451375,0.827446189
6/8/2018 9:00,9,0.081923077,0.098331736,0.034166667,0.047093376,0.05573718,0.059588034,0.063708013,0.065128205,0.067948718,0.073784615,0.077469872,0.081879915,0.088127564,0.094252991,0.095929487,0.101851923,0.10742703,0.12099359,0.130205769,0.138924359,0.154414102,0.202589744,1,0.004827499,9.36E-05,95646.3125,91.72790527,0.414276123,-0.085015297,0.166383743,279.456543,6629384,24384336,8492800,0,0.081923077,64.6,52.37,64.6,-162,1,12.23,0,12.23,64.15981293,0.416543126,1.422620296,0.762002289,0.516138698
6/8/2018 10:00,10,0.157564103,0.281445272,0.068422115,0.098557692,0.109935898,0.134821795,0.152884616,0.173974359,0.19013718,0.217820513,0.2367125,0.27592094,0.299241667,0.318589744,0.329337607,0.333333334,0.348308334,0.365064103,0.386277884,0.421273077,0.46964359,0.543691453,1,0.002244949,0.000460565,95635.9375,84.09181213,0.924957275,0.108922958,-0.296280861,281.7102051,7791150,25390272,9809837,0,0.157564103,64.6,52.53,64.6,-398,1,12.07,0,12.07,63.90912247,0.429022223,9.381781578,0.826558352,0.821066069
6/8/2018 11:00,11,0.415961538,0.313872596,0.090460898,0.129134616,0.154423398,0.163696581,0.180801282,0.202221368,0.223167628,0.241679915,0.259903419,0.293110257,0.322711111,0.333333334,0.336282052,0.345154274,0.36455812,0.386426923,0.440630556,0.491653205,0.519214423,0.640929487,1,0.00689888,0.001342717,95556.3125,84.14527893,0.93991065,0.138777733,-0.830618858,282.1391602,1322114,1105816,1562344,0,0.415961538,63.5,56.79,63.5,-394,1,6.71,0,6.71,63.79368973,0.485253155,10.14369583,0.841522574,0.79743448
6/8/2018 12:00,12,0.68775641,0.462103232,0.093925641,0.168082906,0.228131624,0.278215385,0.327783654,0.350543804,0.377429808,0.402857692,0.433449679,0.466414103,0.491526709,0.520524786,0.540673077,0.558294872,0.593048504,0.605466667,0.619615385,0.635786111,0.682128312,0.687660256,1,0.002105713,0.000966453,95476.9375,78.23783875,0.873780966,0.503621101,-1.042606354,283.4282227,2876274,2200735,3327717,0,0.68775641,62.8,52.56,62.8,-162,1,10.24,0,10.24,62.19376755,0.525651991,6.118353844,0.829949617,0.704566457
6/8/2018 13:00,13,0.625705128,0.471659246,0.082021475,0.135518589,0.194867308,0.234108974,0.291691667,0.356840385,0.39213891,0.43350641,0.458255021,0.497167949,0.534965705,0.565390385,0.58683782,0.60529359,0.617028526,0.624194231,0.635964103,0.646794872,0.661282052,0.68402906,1,0,0.002490692,95383,70.11769104,0.850776672,1.000956535,-1.374966621,284.7243652,4689213,3179767,5297948,0,0.625705128,61.55,50.01,61.55,-195,1,11.54,0,11.54,61.90692902,0.572303593,8.686480522,0.791903973,0.799538589
6/8/2018 14:00,14,0.521410256,0.364969476,0.135178526,0.191191026,0.221829487,0.237903846,0.266537821,0.275128205,0.282422115,0.296376923,0.312998504,0.330762179,0.345416667,0.369381197,0.411036859,0.435673077,0.445541667,0.462628205,0.475457692,0.525275641,0.549066026,0.570833334,1,0,0.00506242,95324.375,63.76501465,0.895699799,1.39577198,-1.770479202,285.4753418,6320891,4136875,7077108,0,0.521410256,61.01,47.89,61.01,-186,1,13.12,0,13.12,60.36601639,0.63053906,9.371883392,0.754944444,0.828315416
6/8/2018 15:00,15,0.287051282,0.301474519,0.099145086,0.153301282,0.17840609,0.197230769,0.222641026,0.244059829,0.263012821,0.273003846,0.289471688,0.302463462,0.313095727,0.326666667,0.338734616,0.346282051,0.359847436,0.386178205,0.392779487,0.399455128,0.40008718,0.420352564,1,0,0.006395504,95286.125,60.43130493,0.981055975,1.423084259,-1.944395065,285.5769043,7517792,5095754,8431201,0,0.287051282,61.01,49.88,61.01,-148,1,11.13,0,11.13,60.42461014,0.631991506,10.35856342,0.760690689,0.837565274
6/8/2018 16:00,16,0.133589744,0.141876536,0.063953846,0.085067308,0.09339594,0.099923504,0.108076923,0.115358761,0.120127885,0.126464103,0.131444444,0.134086218,0.14323718,0.149189957,0.156232425,0.164873718,0.167692308,0.174653846,0.180929487,0.185225213,0.19035812,0.1987,1,0,0.005691051,95240.1875,63.49893188,0.881866455,0.838137627,-1.419233322,284.6640625,8169735,6048030,9209790,0,0.133589744,60.96,50.98,60.96,-538,1,9.98,0,9.98,60.75744247,0.541314781,9.461930275,0.764852285,0.843111241
6/8/2018 17:00,17,0.036858974,0.040055203,0.018418804,0.022692308,0.025333868,0.026900854,0.028164743,0.02980812,0.031955128,0.032820513,0.034460897,0.036432693,0.039333761,0.041762821,0.043780449,0.045475,0.047297863,0.04879359,0.053824786,0.055096154,0.058910256,0.066282052,1,0,0.002712727,95236,69.91748047,0.796295166,1.332555771,-2.390572548,280.6437988,8306822,6972670,9417194,0,0.036858974,61.9,44.11,61.9,-747,1,17.79,0,17.79,60.72106552,0.539669514,8.943060875,0.76926595,0.832507722
6/8/2018 18:00,18,0.000448718,0.001612326,0.000192308,0.000235043,0.00027719,0.000402564,0.000448718,0.000504487,0.000544872,0.000576923,0.000608975,0.000705128,0.000790598,0.000833334,0.000986004,0.001107585,0.001294444,0.00168718,0.002307692,0.003177564,0.005352564,0.006621795,1,0,3.89E-05,95216.625,75.37181091,0.015716553,1.360793114,-2.070271492,279.6694336,8306822,7897940,9417194,0,0.000448718,62.79,49.99,62.79,-566,1,12.8,0,12.8,62.20021439,0.545065761,14.02017689,0.792747021,0.870544574
6/8/2018 19:00,19,0,3.21E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95218.75,78.75187683,0.000961304,1.095731735,-1.216137886,280.1066895,8306822,8808176,9417194,0,0,63.5,57.62,63.5,-367,1,5.88,0,5.88,62.81511307,0.501744032,10.91966152,0.840414345,0.805168411
6/8/2018 20:00,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.09E-05,95233.9375,81.56092834,0.105911255,0.714987755,-0.712725639,279.4008789,8306822,9712201,9417062,0,0,62.91,62.91,56.45,-140,1,0,-6.46,0,63.22320175,0.417322993,6.615701199,0.912641764,0.60276862
6/8/2018 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000113964,0,95222.6875,84.85372925,0.009338379,0.508975029,-0.438216209,278.6516113,8306397,10620640,9417062,0,0,61.9,46.94,61.9,-377,1,14.96,0,14.96,61.85899734,0,2.717266798,0.883146584,1
6/8/2018 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000244141,0,95193.8125,87.98603821,0.010223389,0.353542328,-0.393927574,278.0839844,8306397,11527411,9417062,0,0,62.19,48.14,62.19,-510,1,14.05,0,14.05,60.72719193,0.440680295,12.20655918,0.850412905,0.829708938
6/8/2018 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000285149,0,95200.875,90.2432251,0,0.904530525,-0.462706566,277.4211426,8306397,12427698,9417062,0,0,61.1,48.41,61.1,-190,1,12.69,0,12.69,61.5765686,0.517970443,11.56602573,0.839176297,0.810582112
6/9/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000414848,0,95163.125,92.15209961,0.022644043,1.17991066,-0.70569706,276.7150879,8306397,13330330,9417062,0,0,61.1,50.07,61.1,-184,1,11.03,0,11.03,59.64087677,0.522390068,10.55461311,0.884493589,0.725162251
6/9/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000396729,0,95128.375,92.82023621,0,1.06073761,-0.893121719,276.1347656,8306397,14239118,9417062,0,0,61.1,50.88,61.1,-65,1,10.22,0,10.22,60.3705368,0.515094876,10.04608345,0.828848064,0.801086972
6/9/2018 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000576019,0,95096.875,94.28704834,0.002655029,0.91396904,-1.099967957,275.8330078,8306397,15157197,9417062,0,0,60.78,60.78,60.78,9,1,0,0,0,60.30117798,0.513065457,9.65664196,0.776774049,0.843965278
6/9/2018 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001260757,0,95057,95.80140686,0.021606445,0.935628891,-1.086326599,275.5942383,8306397,16076976,9417062,0,0,59.59,59.59,60.09,121,0,0.5,0.5,0,60.06253433,0.495343566,4.032796383,0.777291596,0.699939852
6/9/2018 4:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001842499,1.72E-05,95018.625,96.61682129,0.022033691,0.932782173,-1.102535248,275.3242188,8306397,16993616,9417062,0,0,58.05,58.05,58.55,28,0,0.5,0.5,0,58.59991074,0.770586908,2.880418777,0.226264983,0.927443155
6/9/2018 5:00,5,0,7.64E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002044678,0.000686646,95009.4375,96.82904053,0.11164856,0.970216751,-1.230086327,275.2719727,8306397,17939456,9417062,0,0,56.47,56.47,56.47,27,1,0,0,0,57.15821457,0.773536921,2.488851786,0.191455543,0.931450273
6/9/2018 6:00,6,0,5.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21E-05,1,0.005268097,0.010295868,95019.25,97.79745483,0.882293701,0.728124619,-1.033754349,275.2282715,8306397,18894080,9417062,0,0,56.48,56.48,56.48,309,1,0,0,0,55.77537918,0.489585131,2.478157997,0.707905948,0.676225007
6/9/2018 7:00,7,6.41E-05,0.000606634,2.14E-05,4.21E-05,6.41E-05,6.41E-05,6.41E-05,8.55E-05,9.28E-05,9.62E-05,9.62E-05,0.000106836,0.000106837,0.000128204,0.000128205,0.000149573,0.000192307,0.000391026,0.001217949,0.001587178,0.002147435,0.002704487,1,0.009117126,0.022529602,95036.4375,99.713974,0.959503174,0.397190094,-0.577754974,275.5393066,8306397,19945200,9417062,0,6.41E-05,60.96,60.96,62.13,351,0,1.17,1.17,0,56.74429703,0.448263794,2.274239302,0.820167482,0.526608941
6/9/2018 8:00,8,0.010448718,0.011488595,0.002170192,0.003930342,0.004967949,0.005267949,0.005288462,0.005288462,0.006260684,0.007026923,0.008076923,0.008525641,0.010093376,0.010823077,0.011666666,0.012011538,0.013104808,0.015231624,0.017414423,0.018595726,0.021583227,0.025873077,1,0.017364502,0.024286408,95055.75,98.1466217,0.991960585,0.523144722,-0.752344132,276.592041,8380903,21074240,9558750,0,0.010448718,61.5,61.5,65.11,543,0,3.61,3.61,0,62.90400314,0.938414752,2.26639986,0.305742472,0.845776942
6/9/2018 9:00,9,0.018589744,0.083135711,0.031762821,0.03732906,0.041121795,0.04173077,0.047094017,0.050143162,0.054470513,0.060076068,0.063251015,0.066070513,0.068342949,0.070408333,0.073333334,0.07965812,0.086166133,0.094589743,0.112617308,0.135769231,0.17048077,0.20155641,1,0.007980347,0.001859456,95064.6875,95.35609436,0.941202283,1.001239777,-1.17401123,279.3710938,8782873,22243008,10158744,0,0.018589744,61.03,61.03,65.1,479,0,4.07,4.07,0,61.39068985,2.211303949,2.29397583,0.285203069,0.722220158
6/9/2018 10:00,10,0.064871795,0.307676474,0.103260898,0.169305128,0.18148,0.206397436,0.219747222,0.238181197,0.269807693,0.27673077,0.279667521,0.286410256,0.289102564,0.289271795,0.296612821,0.340577564,0.355801282,0.380876068,0.408621795,0.430584615,0.450920192,0.530775641,1,0.003967285,0.002371944,95047.6875,87.92079163,0.369049072,1.41356945,-1.629185677,282.5708008,9758833,23362592,11370339,0,0.064871795,59.53,59.53,61.54,519,0,2.01,2.01,0,60.67940903,2.714066029,2.22748971,0.279646575,0.67888289
6/9/2018 11:00,11,0.097948718,0.181019899,0.032596154,0.047393162,0.049523718,0.054316239,0.055470086,0.067128419,0.073244231,0.081625641,0.095281624,0.10589594,0.116181838,0.129912821,0.143829915,0.16616859,0.209771261,0.26421218,0.340574359,0.391233761,0.450548291,0.516725641,1,0.216339111,0.035583496,94955.625,88.78997803,0.987213135,1.059913635,-2.088765144,282.6357422,587820.5625,1229316,1009166.875,0.00014466,0.097948718,59.59,59.59,60.55,443,0,0.96,0.96,0,58.48400497,1.832348108,2.1606915,0.267678201,0.763373515
6/9/2018 12:00,12,0.119358974,0.143088622,0.047913141,0.056314103,0.061586218,0.066004274,0.067351603,0.068955128,0.07448109,0.078418804,0.082884188,0.095279487,0.110757158,0.121005128,0.129580983,0.14016218,0.152086966,0.180877778,0.209861859,0.249205128,0.331726603,0.385657692,1,0.23878479,0.005050659,94897.0625,87.63471985,0.991577148,2.260662079,-2.444086075,283.4841309,1122240,2502029,2032270,0.000322342,0.119358974,59.59,59.59,61.61,294,0,2.02,2.02,0,59.3274498,1.217345476,2.159837961,0.258792073,0.835568301
6/9/2018 13:00,13,0.170576923,0.111317089,0.049786324,0.053898718,0.062473932,0.068971795,0.073114102,0.078026282,0.082083334,0.088317521,0.094929915,0.097791025,0.105777244,0.111503846,0.119536111,0.123063248,0.131034936,0.137615812,0.145480769,0.152043589,0.172211538,0.20598718,1,0.226364136,0.000167847,94812.5,85.6027832,1,2.827611923,-2.539378166,284.0756836,1615381,3793869,3061256,0.000367284,0.170576923,53.1,53.1,53.1,612,1,0,0,0,59.09487915,1.798177719,2.137744904,0.251606762,0.779548789
6/9/2018 14:00,14,0.278076923,0.143196079,0.047976603,0.053044872,0.066692414,0.0725,0.081758333,0.087659402,0.092467949,0.096969231,0.103016666,0.115546367,0.121379808,0.135476923,0.138252137,0.149329487,0.157180128,0.172107692,0.187885256,0.225415812,0.258768269,0.331817094,1,0.164489746,0,94778.5625,81.86042786,1,3.507692337,-2.588547707,284.5898438,2076628,5090127,4001121,0.000395536,0.278076923,51.1,51.1,53.15,606,0,2.05,2.05,0,49.83448029,0.627272546,2.104174852,0.784656525,0.479333228
6/9/2018 15:00,15,0.244935897,0.128238355,0.025576924,0.031282052,0.038566453,0.046858974,0.05394375,0.061166667,0.064850427,0.074549786,0.080128205,0.089946154,0.094438782,0.098707051,0.101025641,0.122197008,0.146602564,0.190734188,0.21750812,0.245310897,0.271904487,0.331839316,1,0.081794739,0,94728.5625,85.07434082,0.981781006,3.028166771,-2.344946861,284.4343262,2403185,6395562,4725376,0.000406265,0.244935897,50.34,50.34,52.36,0,0,2.02,2.02,0,50.96748734,1.769072294,2.01465416,0.282444328,0.743141542
6/9/2018 16:00,16,0.152820513,0.058296751,0.024166667,0.026725,0.030929487,0.033920513,0.034391026,0.037628205,0.040096153,0.041431624,0.045352564,0.046647008,0.049133654,0.052403846,0.054934508,0.056778205,0.061846474,0.066728205,0.075288141,0.08974359,0.099690641,0.129984615,1,0.07572937,0,94768.0625,85.09155273,0.977844238,3.147698402,-1.828401566,284.5246582,2737856,7692730,5321240,0.000432014,0.152820513,51.93,42.09,51.93,-585,1,9.84,0,9.84,50.48137283,1.801230431,1.924186349,0.252411574,0.759844067
6/9/2018 17:00,17,0.013974359,0.026480908,0.00813312,0.012105129,0.013684722,0.015320513,0.017532052,0.018861966,0.020709936,0.023264102,0.02403109,0.026121795,0.026858975,0.029082906,0.030897436,0.032019231,0.032866987,0.035760256,0.036858975,0.036923077,0.036928846,0.038173077,1,0.031745911,0,94781.625,90.90460205,0.48223877,2.219833374,-1.475301743,283.3601074,2805013,8954534,5490192,0.000438213,0.013974359,56.07,42.37,56.07,-904,1,13.7,0,13.7,53.91576767,0.560294271,8.975101471,0.791758537,0.808174083
6/9/2018 18:00,18,0.000192308,0.001228814,6.41E-05,0.000106836,0.000128204,0.000128204,0.000168696,0.000232265,0.000320513,0.000401026,0.000844177,0.000982905,0.001111111,0.001378204,0.001431623,0.00144594,0.001474359,0.001634616,0.001678846,0.002266346,0.0025,0.004301709,1,0.01751709,0,94816.1875,94.84823608,0.819854736,2.172183037,-1.42050457,282.1608887,2805013,10082690,5490192,0.000440836,0.000192308,59.5,41.95,59.5,-648,1,17.55,0,17.55,58.87511826,0.424999356,12.55433464,0.847546816,0.841608497
6/9/2018 19:00,19,0,1.52E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,1,0.036640167,0,94875.5625,95.26040649,0.857116699,2.352323532,-1.336036682,281.9541016,2805013,11267094,5490192,0.00044322,0,62.78,46.2,62.78,-446,1,16.58,0,16.58,61.40473175,0.349231601,14.13625813,0.859343827,0.868859513
6/9/2018 20:00,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.050346375,0,94915.75,94.19496155,0.990661621,2.302089691,-1.27959919,281.9829102,2804733,12513063,5490482,0.000447273,0,63.51,58.01,63.51,-69,1,5.5,0,5.5,64.16950989,0.283345997,13.90613842,0.874550462,0.875622141
6/9/2018 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058044434,0,94928.125,93.35279846,0.997314453,2.146022797,-1.189286232,281.9162598,2804733,13762565,5490482,0.000453711,0,62.79,44.56,62.79,-353,1,18.23,0,18.23,63.75731277,0.448010147,5.973899841,0.884433568,0.635349872
6/9/2018 22:00,22,0,1.44E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.065174103,0,94913.5,92.81520081,0.912628174,2.084055901,-0.854654312,281.7436523,2804733,14995581,5490482,0.000463009,0,58.01,58.01,58.01,223,1,0,0,0,62.2170639,0.442185193,15.39473534,0.890596628,0.810490765
6/9/2018 23:00,23,0,6.73E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.046142578,0,94902.0625,91.70793152,0.676605225,1.971354485,-0.595921516,281.5144043,2804733,16214347,5490482,0.000474691,0,57.12,57.12,57.12,294,1,0,0,0,55.3705864,0.439266115,3.524703741,0.894499063,0.48622904
6/10/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.027570724,0,94861.5625,91.48486328,0.36026001,1.782104492,-0.547959328,280.7766113,2804733,17351680,5490482,0.000480652,0,52.9,52.9,54,321,0,1.1,1.1,0,57.02709961,0.44182542,2.534361362,0.896592379,0.39815932
6/10/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014619827,0,94819.375,91.9699707,0.294952393,1.785798073,-0.709370613,279.5461426,2804733,18385760,5490482,0.000485182,0,52.97,52.97,54.57,364,0,1.6,1.6,0,50.62871933,1.199356556,2.064115286,0.280204415,0.815531956
6/10/2018 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006706238,0,94800.5625,92.13131714,0.112945557,1.80574131,-0.800291061,278.7016602,2804733,19384912,5490482,0.000487566,0,51.7,51.7,53.71,416,0,2.01,2.01,0,53.80243683,1.609070539,1.832996845,0.217502624,0.803856651
